ID,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
6820405,CAJERO AUTOMÁTICO BANSI,BANCO BANSI ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,878,,COLONIA,DEL VALLE CENTRO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,223,18,,,,Fijo,19.3872442,-99.1743702,2018-03
6843496,CAJERO AUTOMÁTICO BANSI,BANCO BANSI ,522110,Banca múltiple,0 a 5 personas,CALLE,DAKOTA,,,,,,,,,,,95,,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,204,10,,,,Fijo,19.3958053,-99.1742971,2018-03
6840717,CAJERO AUTOMÁTICO BANSI,BANCO BANSI ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,1288,,COLONIA,DEL VALLE CENTRO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,717,4,,,,Fijo,19.3743692,-99.1785632,2018-03
6820406,CAJERO AUTOMÁTICO BANSI,BANCO BANSI ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,878,,COLONIA,DEL VALLE CENTRO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,223,18,,,,Fijo,19.3872732,-99.1743606,2018-03
6820964,CAJERO AUTOMÁTICO BANSI,BANCO BANSI ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,1288,,COLONIA,DEL VALLE CENTRO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,702,8,,,,Fijo,19.3751429,-99.1786769,2018-03
6820963,CAJERO AUTOMÁTICO BANSI,BANCO BANSI ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,1288,,COLONIA,DEL VALLE CENTRO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,702,8,,,,Fijo,19.3751429,-99.1786769,2018-03
6821527,CAJERO AUTOMÁTICO BANSI,BANCO BANSI ,522110,Banca múltiple,0 a 5 personas,CALLE,BARRANCA DEL MUERTO,,,,,,,,,,,329,,COLONIA,SAN JOSE DE INSURGENTES,,,,3900,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,914,10,,,,Fijo,19.3626092,-99.1872817,2018-03
6820536,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,CENTRAL (LÁZARO CÁRDENAS),,,,,,,,,,,744,,COLONIA,VERTIZ NARVARTE,,,,3600,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,280,26,,,,Fijo,19.3896137,-99.1466278,2018-03
6821523,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,JOSÉ MARÍA VELASCO,,,,,,,,,,,1480,,COLONIA,BARRIO ACTIPAN,,,,3230,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,914,4,,,,Fijo,19.362506,-99.1828206,2018-03
6821546,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CIRCUITO,INTERIOR (AVENIDA RÍO CHURUBUSCO),,,,,,,,,,,130,,COLONIA,XOCO,,,,3339,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,3,,,,Fijo,19.3588129,-99.1681197,2018-03
6821552,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,REAL MAYORAZGO,,,,,,,,,,,130,,COLONIA,XOCO,,,,3330,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,4,,,,Fijo,19.3608793,-99.1690001,2018-03
6821555,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,CARRILLO PUERTO,,,,,,,,,,,359,,COLONIA,GENERAL ANAYA,,,,3340,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,971,6,,,,Fijo,19.3614201,-99.1619099,2018-03
6838629,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,UNIVERSIDAD,,,,,,,,,,,,SN,COLONIA,ANAHUAC,,,,11320,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,4,,,,Fijo,19.3622925,-99.1702178,2018-03
6821390,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,PARROQUIA,,,,,,,,,,,1056,,COLONIA,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,083A,19,,,,Fijo,19.3675355,-99.1624429,2018-03
6821404,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,JUAN TINOCO,,,,,,,,,,,1151,,COLONIA,MERCED GOMEZ,,,,3910,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,882,9,,,,Fijo,19.3647162,-99.1895074,2018-03
6821412,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,DAMAS,,,,,,,,,,,1582,,COLONIA,CREDITO CONSTRUCTOR,,,,3940,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,914,1,,,,Fijo,19.3646093,-99.1839258,2018-03
6821548,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,UNIVERSIDAD,,,,,,,,,,,,SN,COLONIA,ANAHUAC,,,,11320,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,4,,,,Fijo,19.3621079,-99.1703053,2018-03
6821099,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,3 PONIENTE (AVENIDA COYOACÁN),,,,,,,,,,,1,,COLONIA,HEROES DE PADIERNA,,,,14200,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,736,7,,,,Fijo,19.3690049,-99.1717091,2018-03
6821525,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,BARRANCA DEL MUERTO,,,,,,,,,,,341,,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,914,10,,,,Fijo,19.3630459,-99.187834,2018-03
6821526,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,BARRANCA DEL MUERTO,,,,,,,,,,,329,,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,914,10,,,,Fijo,19.3626617,-99.1873581,2018-03
6820525,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,ADOLFO PRIETO,,,,,,,,,,,202,,COLONIA,AVON COSMETICS,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,242,5,,,,Fijo,19.3970011,-99.1662046,2018-03
6821240,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,ELEFANTE,,,,,,,,,,,1621,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,806,6,,,,Fijo,19.3722645,-99.1765098,2018-03
6821672,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,PRESIDENTE PLUTARCO ELÍAS CALLES,,,,,,,,,,,11,,COLONIA,MIRAVALLE,,,,3580,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,1024,9,,,,Fijo,19.3626462,-99.1389594,2018-03
6821245,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,OSO,,,,,,,,,,,194,,COLONIA,LA PURISIMA,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,806,22,,,,Fijo,19.3710063,-99.1790012,2018-03
6820400,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,670,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,223,7,,,,Fijo,19.3946512,-99.1720028,2018-03
6821236,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,1413,,COLONIA,INSURGENTES MIXCOAC,,,,3920,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,793,21,,,,Fijo,19.3703999,-99.1802266,2018-03
6820834,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,6 SUR (ÁNGEL URRAZA),,,,,,,,,,,1107,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,613,18,,,,Fijo,19.3818256,-99.1626996,2018-03
6821551,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,MAYORAZGO HIGUERA,,,,,,,,,,,1200,,COLONIA,XOCO,,,,3330,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,4,,,,Fijo,19.3628599,-99.1690851,2018-03
6821395,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,PROLONGACIÓN PETÉN,,,,,,,,,,,1905,,COLONIA,STA. CRUZ ATOYAC,,,,3300,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,844,18,,,,Fijo,19.3680886,-99.1565396,2018-03
6821401,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,BALBOA,,,,,,,,,,,402,,COLONIA,PORTALES,,,,3303,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,863,9,,,,Fijo,19.3682039,-99.1446037,2018-03
6821541,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,REAL MAYORAZGO,,,,,,,,,,,83,,COLONIA,XOCO,,,,3330,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,952,6,,,,Fijo,19.3602103,-99.1660741,2018-03
6821407,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,REVOLUCIÓN,,,,,,,,,,,1175,,COLONIA,MERCED GOMEZ,,,,3930,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,882,14,,,,Fijo,19.364105,-99.1892066,2018-03
6844093,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,3 PONIENTE (AVENIDA COLONIA DEL VALLE),,,,,,,,,,,612,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,238,21,,,,Fijo,19.3898264,-99.1662273,2018-03
6844110,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,PATRICIO SANZ,,,,,,,,,,,1427,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,721,1,,,,Fijo,19.3749516,-99.1743734,2018-03
6844188,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,1323,,COLONIA,INSURGENTES MIXCOAC,,,,3920,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,793,19,,,,Fijo,19.3734465,-99.179227,2018-03
6844189,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,AVENIDA MÉXICO-COYOACÁN,,,,,,,,,,,19,,COLONIA,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,825,3,,,,Fijo,19.3716544,-99.1632543,2018-03
6844104,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,CAROLINA,,,,,,,,,,,132,,COLONIA,NOCHE BUENA,,,,3720,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,577,11,,,,Fijo,19.3809963,-99.1782661,2018-03
6821267,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,PARROQUIA,,,,,,,,,,,1000,,COLONIA,SANTA CRUZ ATOTOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,825,2,,,,Fijo,19.3680667,-99.1648752,2018-03
6821386,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,7 SUR (MUNICIPIO LIBRE),,,,,,,,,,,,SN,COLONIA,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,083A,14,,,,Fijo,19.3711375,-99.1615327,2018-03
6821387,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,7 SUR (MUNICIPIO LIBRE),,,,,,,,,,,102,,COLONIA,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,083A,14,,,,Fijo,19.3711352,-99.1614882,2018-03
6821550,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,REAL MAYORAZGO,,,,,,,,,,,1200,,COLONIA,ANAHUAC,,,,11320,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,4,,,,Fijo,19.3611398,-99.16973,2018-03
6821668,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CIRCUITO,INTERIOR (AVENIDA RÍO CHURUBUSCO),,,,,,,,,,,126,,COLONIA,PORTALES,,,,2300,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,990,23,,,,Fijo,19.3578599,-99.1520526,2018-03
6821670,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,8 SUR (AVENIDA POPOCATÉPETL),,,,,,,,,,,133,,COLONIA,PORTALES,,,,3300,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,1005,37,,,,Fijo,19.3612234,-99.1501209,2018-03
6844096,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,XOCHICALCO,,,,,,,,,,,1461,,COLONIA,NARVARTE PONIENTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,261,1,,,,Fijo,19.3930194,-99.1540153,2018-03
6844087,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CERRADA,PRIMERA XOLA,,,,,,,,,,,535,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,45,1,,,,Fijo,19.3969513,-99.1681099,2018-03
6840706,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,MATÍAS ROMERO,,,,,,,,,,,1202,,COLONIA,LETRAN VALLE,,,,3650,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,628,29,,,,Fijo,19.3791102,-99.1585025,2018-03
6821256,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,3 PONIENTE (AVENIDA COYOACÁN),,,,,,,,,,,1622,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,810,14,,,,Fijo,19.3655074,-99.1725832,2018-03
6821260,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,UNIVERSIDAD,,,,,,,,,,,936,,COLONIA,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,825,1,,,,Fijo,19.3696483,-99.1652821,2018-03
6821128,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,CÁDIZ,,,,,,,,,,,120,,COLONIA,TLACOQUEMECATL,,,,4100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,793,18,,,,Fijo,19.3734765,-99.1806474,2018-03
6838560,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,REVOLUCIÓN,,,,,,,,,,,1020,,COLONIA,SAN JOSE INSURGENTES,,,,3910,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,897,19,,,,Fijo,19.369559,-99.1882256,2018-03
6844196,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,3 PONIENTE (AVENIDA COYOACÁN),,,,,,,,,,,2000,,COLONIA,XOCO,,,,3330,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,3,,,,Fijo,19.3598215,-99.1705492,2018-03
6838545,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),,,,,,,,,,,775,,COLONIA,NONOALCO C P 3700,,,,3700,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,069A,1,,,,Fijo,19.3767574,-99.1877026,2018-03
6838559,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,UNIVERSIDAD,,,,,,,,,,,,SN,COLONIA,SANTA CRUZ ATOYAC,,,,4980,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,825,4,,,,Fijo,19.373945,-99.1626178,2018-03
6840704,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CIRCUITO,INTERIOR (AVENIDA PATRIOTISMO),,,,,,,,,,,540,,COLONIA,MIXCOAC,,,,3910,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,558,15,,,,Fijo,19.3845049,-99.1834108,2018-03
6840847,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,3 PONIENTE (AVENIDA COYOACÁN),,,,,,,,,,,2000,,COLONIA,XOCO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,967,3,,,,Fijo,19.3600206,-99.1706684,2018-03
6820983,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,1624,,COLONIA,CREDITO CONSTRUCTOR,,,,3940,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,717,32,,,,Fijo,19.3631299,-99.1822727,2018-03
6821102,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,SAN FRANCISCO,,,,,,,,,,,1542,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,736,11,,,,Fijo,19.3736358,-99.1754958,2018-03
6820245,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,4 SUR (XOLA),,,,,,,,,,,,SN,COLONIA,NARVARTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,100,3,,,,Fijo,19.3950842,-99.147696,2018-03
6820246,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,4 SUR (XOLA),,,,,,,,,,,,SN,COLONIA,NARVARTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,100,3,,,,Fijo,19.3950577,-99.147336,2018-03
6820255,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,,,,,,,,,,,542,,COLONIA,LA MODERNA,,,,3510,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,149,7,,,,Fijo,19.398892,-99.1369411,2018-03
6840945,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,,,,,,,,,,,1564,,COLONIA,PORTALES,,,,3580,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,1024,20,,,,Fijo,19.3604733,-99.1428939,2018-03
6840476,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,4 SUR (XOLA),,,,,,,,,,,64,,COLONIA,ALAMOS,,,,3400,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,012A,2,,,,Fijo,19.3948913,-99.1436268,2018-03
6840594,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,KANSAS,,,,,,,,,,,863,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,384,15,,,,Fijo,19.3884502,-99.1749994,2018-03
6820833,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,MATÍAS ROMERO,,,,,,,,,,,597,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,613,10,,,,Fijo,19.3786595,-99.1598819,2018-03
6844099,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,2 PONIENTE (GABRIEL MANCERA),,,,,,,,,,,901,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,416,1,,,,Fijo,19.3860696,-99.1641999,2018-03
6844192,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,DIVISIÓN DEL NORTE,,,,,,,,,,,134,,COLONIA,NUEVA SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,844,22,,,,Fijo,19.3698724,-99.156734,2018-03
6820240,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,CENTRAL (LÁZARO CÁRDENAS),,,,,,,,,,,395,,COLONIA,ALGARIN,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,98,22,,,,Fijo,19.4016954,-99.1453649,2018-03
6820108,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,2 PONIENTE (GABRIEL MANCERA),,,,,,,,,,,154,,COLONIA,DEL VALLE,,,,3103,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,005A,17,,,,Fijo,19.3967709,-99.1615617,2018-03
6820115,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,PETÉN,,,,,,,,,,,543,,COLONIA,NARVARTE,,,,3600,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,79,7,,,,Fijo,19.4009372,-99.1519927,2018-03
6820102,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,CALLE,CASA DEL OBRERO MUNDIAL,,,,,,,,,,,,SN,COLONIA,NARVARTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,26,21,,,,Fijo,19.4019682,-99.1541828,2018-03
6820105,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,AVENIDA,COYOACÁN,,,,,,,,,,,407,,COLONIA,DEL VALLE NORTE,,,,3103,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,45,10,,,,Fijo,19.3974084,-99.1671147,2018-03
6820126,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,522110,Banca múltiple,0 a 5 personas,EJE VIAL,4 SUR (XOLA),,,,,,,,,,,1302,,COLONIA,NARVARTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,83,14,,,,Fijo,19.3958518,-99.1550536,2018-03
